audio,text
7148-82991-0002.flac,HIS APPEARANCE WAS WELCOMED BY A JOYFUL SHOUT FROM THE ATTENDANTS COME MY MASTERS HE CRIED FILLING THE HORN HERE IS A CUP OF STOUT WINDSOR ALE IN WHICH TO DRINK THE HEALTH OF OUR JOLLY MONARCH BLUFF KING HAL
7148-82991-0003.flac,AND THERE'S NO HARM I TRUST IN CALLING HIM SO MARRY IS THERE NOT MINE HOST CRIED THE FOREMOST ATTENDANT I SPOKE OF HIM AS SUCH IN HIS OWN HEARING NOT LONG AGO AND HE LAUGHED AT ME
7148-82991-0004.flac,IN RIGHT MERRY SORT I LOVE THE ROYAL BULLY AND WILL DRINK HIS HEALTH GLADLY AND MISTRESS ANNE BOLEYN'S TO BOOT AND HE EMPTIED THE HORN
7148-82991-0005.flac,THEY TELL ME MISTRESS ANNE BOLEYN IS COMING TO WINDSOR WITH THE KING AND THE KNIGHTS COMPANIONS TO MORROW IS IT SO ASKED THE HOST AGAIN FILLING THE HORN AND HANDING IT TO ANOTHER ATTENDANT
7148-82991-0006.flac,HOW TIMES ARE CHANGED SINCE I BRYAN BOWNTANCE FIRST STEPPED INTO MY FATHER'S SHOES AND BECAME HOST OF THE GARTER IT WAS IN FIFTEEN O ONE TWENTY EIGHT YEARS AGO WHEN KING HENRY THE SEVENTH
7148-82991-0007.flac,RULED THE LAND AND WHEN HIS ELDER SON PRINCE ARTHUR WAS ALIVE LIKEWISE IN THAT YEAR THE YOUNG PRINCE ESPOUSED CATHERINE OF ARRAGON OUR PRESENT QUEEN AND SOON AFTERWARDS DIED WHEREUPON THE OLD KING
7148-82991-0008.flac,NOT LIKING FOR HE LOVED HIS TREASURE BETTER THAN HIS OWN FLESH TO PART WITH HER DOWRY GAVE HER TO HIS SECOND SON HENRY OUR GRACIOUS SOVEREIGN WHOM GOD PRESERVE
7148-82991-0009.flac,HERE COMES OUR YOUNG MASTER THE EARL OF SURREY WELL I CARE NOT REPLIED THE HOST BLUFFLY I'VE SPOKEN NO TREASON I LOVE MY KING AND IF HE WISHES TO HAVE A DIVORCE
7148-82991-0010.flac,WHO WAS RUSHING IN TO SEE WHAT WAS THE MATTER THE PERSON THUS EJECTED WHO WAS A POWERFULLY BUILT YOUNG MAN IN A LEATHERN DOUBLET WITH HIS MUSCULAR ARMS BARED TO THE SHOULDER
7148-82991-0011.flac,TURNED HIS RAGE UPON THE HOST AND SEIZED HIM BY THE THROAT WITH A GRIP THAT THREATENED HIM WITH STRANGULATION INDEED BUT FOR THE INTERVENTION OF THE EARL'S ATTENDANTS WHO RUSHED TO HIS ASSISTANCE
7148-82991-0012.flac,BRYAN CRIED IN A VOICE OF MINGLED RAGE AND SURPRISE TO HIS ASSAILANT
7148-82991-0013.flac,ARE YOU GONE MAD OR DO YOU MISTAKE ME FOR A SHEEP OR A BULLOCK THAT YOU ATTACK ME IN THIS FASHION MY STRONG ALE MUST HAVE GOT INTO YOUR ADDLE PATE WITH A VENGEANCE THE KNAVE HAS BEEN SPEAKING TREASON OF THE KING'S HIGHNESS SAID THE TALL MAN
7148-82991-0014.flac,AND I REQUIRE THE SAME ATTENTION AT YOUR HANDS TO MORROW I SHALL HAVE MY COMRADES
7148-82991-0015.flac,BUT HE IS APT TO GET QUARRELSOME OVER HIS CUPS WELL SAID HONEST BRYAN CRIED THE DUKE YOU HAVE ONE QUALITY OF A GOOD LANDLORD THAT OF A PEACEMAKER
7148-82991-0016.flac,GIVE THE KNAVE A CUP OF ALE AND LET HIM WASH DOWN HIS FOUL WORDS IN A HEALTH TO THE KING WISHING HIM A SPEEDY DIVORCE AND A NEW QUEEN
7148-82991-0017.flac,I DO NOT DESIRE TO SIT WITH YOU YOU SELF DUBBED DUKE REJOINED MARK BUT IF YOU WILL DOFF YOUR FINE JERKIN AND STAND UP WITH ME ON THE GREEN
7148-82991-0018.flac,AND KEEP YOUR MISCHIEVOUS TONGUE BETWEEN YOUR TEETH BESHREW ME IF I DRINK THE KING'S HEALTH OR THAT OF HIS MINION ANNE BOLEYN CRIED MARK BOLDLY BUT I WILL TELL YOU WHAT I WILL DRINK
7148-82991-0019.flac,I WILL DRINK THE HEALTH OF KING HENRY'S LAWFUL CONSORT
7148-82991-0020.flac,AND I WILL ADD TO IT A WISH THAT THE POPE MAY FORGE HER MARRIAGE CHAINS TO HER ROYAL HUSBAND FASTER THAN EVER A FOOLISH WISH CRIED BRYAN WHY MARK YOU ARE CLEAN CRAZED
7148-82991-0021.flac,SAINTS PROTECT US EXCLAIMED BRYAN WHY THIS IS FLAT TREASON MARK I CAN NO LONGER UPHOLD YOU NOT IF YOU DO NOT DESIRE TO SHARE HIS PRISON MINE HOST CRIED THE DUKE OF SHOREDITCH
7148-82991-0022.flac,AND I PROMISE YOU I WILL SHOW THEM NO BETTER TREATMENT AWED BY MARK'S DETERMINED MANNER THE BYSTANDERS KEPT ALOOF I COMMAND YOU IN THE KING'S NAME TO SEIZE HIM ROARED SHOREDITCH IF HE OFFERS RESISTANCE HE WILL
7148-82991-0023.flac,FULL LENGTH UPON THE GROUND HIS COMPANIONS DREW THEIR SWORDS AND WOULD HAVE INSTANTLY FALLEN UPON THE STURDY OFFENDER IF MORGAN FENWOLF WHO WITH THE EARL OF SURREY WAS STANDING AMONG THE SPECTATORS HAD NOT RUSHED FORWARD AND CLOSING
7148-82991-0024.flac,WITH MARK BEFORE THE LATTER COULD STRIKE A BLOW GRAPPLED WITH HIM AND HELD HIM FAST TILL HE WAS SECURED AND HIS ARMS TIED BEHIND HIM AND SO IT IS YOU MORGAN FENWOLF
7148-82991-0025.flac,I NOW BELIEVE ALL I HAVE HEARD OF YOU WHAT HAVE YOU HEARD OF HIM ASKED SURREY ADVANCING THAT HE HAS DEALINGS WITH THE FIEND WITH HERNE THE HUNTER REPLIED MARK IF I AM HANGED FOR A TRAITOR
7148-82991-0026.flac,HEED NOT WHAT THE VILLAIN SAYS MY GOOD FELLOW SAID THE DUKE OF SHOREDITCH YOU HAVE CAPTURED HIM BRAVELY AND I WILL TAKE CARE YOUR CONDUCT IS DULY REPORTED TO HIS MAJESTY TO THE CASTLE WITH HIM TO THE CASTLE
7148-82991-0027.flac,HE WILL LODGE TO NIGHT IN THE DEEPEST DUNGEON OF YON FORTIFICATION POINTING TO THE CURFEW TOWER ABOVE THEM THERE TO AWAIT THE KING'S JUDGMENT AND TO MORROW NIGHT IT WILL BE WELL FOR HIM IF HE IS NOT SWINGING FROM THE
7148-82991-0028.flac,HAD ISSUED FROM THE HOSTEL AND JOINED THE EARL AND THEY WALKED TOGETHER AFTER THE CROWD IN A FEW MINUTES THE DUKE OF SHOREDITCH REACHED HENRY THE EIGHTH'S GATE WHERE HE SHOUTED TO A SENTINEL AND TOLD HIM WHAT HAD OCCURRED
7148-82991-0029.flac,AFTER SOME DELAY A WICKET IN THE GATE WAS OPENED AND THE CHIEF PERSONS OF THE PARTY WERE ALLOWED TO PASS THROUGH IT WITH THE PRISONER WHO WAS ASSIGNED TO THE CUSTODY OF A COUPLE OF ARQUEBUSIERS BY THIS TIME AN OFFICER HAD ARRIVED AND IT WAS AGREED
7148-82991-0030.flac,AT THE SUGGESTION OF THE DUKE OF SHOREDITCH TO TAKE THE OFFENDER TO THE CURFEW TOWER ACCORDINGLY THEY CROSSED THE LOWER WARD AND PASSING BENEATH AN ARCHWAY NEAR THE SEMICIRCULAR RANGE OF HABITATIONS ALLOTTED TO THE PETTY CANONS
7148-82991-0031.flac,TRAVERSED THE SPACE BEFORE THE WEST END OF SAINT GEORGE'S CHAPEL AND DESCENDING A SHORT FLIGHT OF STONE STEPS AT THE LEFT AND THREADING A NARROW PASSAGE PRESENTLY ARRIVED AT THE ARCHED ENTRANCE IN THE CURFEW
7148-82991-0032.flac,WHOSE HOARY WALLS SHONE BRIGHTLY IN THE MOONLIGHT THEY HAD TO KNOCK FOR SOME TIME AGAINST THE STOUT OAK DOOR BEFORE ANY NOTICE WAS TAKEN OF THE SUMMONS AT LENGTH
7148-82991-0033.flac,THE ROOF OF WHICH WAS COMPOSED OF STOUT PLANKS CROSSED BY HEAVY OAKEN RAFTERS AND SUPPORTED BY BEAMS OF THE SAME MATERIAL ON THE LEFT A STEEP LADDER LIKE FLIGHT OF WOODEN STEPS LED TO AN UPPER ROOM
7148-82991-0034.flac,CAME TO A LOW STRONG DOOR WHICH THEY UNLOCKED AND OBTAINED ADMISSION TO A LARGE OCTANGULAR CHAMBER WITH A VAULTED ROOF AND DEEP EMBRASURES TERMINATED BY NARROW LOOPHOLES
7148-82991-0035.flac,WITH THIS THE PARTY WITHDREW AND THE DOOR WAS FASTENED UPON THE PRISONER AN ARQUEBUSIER WAS STATIONED AT THE FOOT OF THE STEPS
7148-82991-0036.flac,HAVING FULLY SATISFIED THEIR CURIOSITY SHAPED THEIR COURSE TOWARDS THE CASTLE GATE ON THEIR WAY THITHER THE EARL LOOKED ABOUT FOR MORGAN FENWOLF BUT COULD NOWHERE DISCERN HIM
7511-102420-0000.flac,CAMP CLOUDCREST OCTOBER SIXTH NINETEEN FOURTEEN DEAR MISSUS CONEY IT SEEMS SO ODD TO BE WRITING YOU AND GETTING NO ANSWERS
7511-102420-0001.flac,I HAVEN'T ONE THING I TOLD HER I OWED YOU MORE LOVE THAN I COULD EVER PAY IN A LIFETIME AND SHE SAID WRITING SUCH LONG LETTERS IS A MIGHTY POOR WAY TO SHOW IT I HAVE BEEN NEGLECTING YOU SHAMEFULLY I THINK
7511-102420-0002.flac,ONE OF THE MAIN REASONS I CAME ON THIS HUNT WAS TO TAKE THE TRIP FOR YOU AND TO TELL YOU THINGS THAT YOU WOULD MOST ENJOY SO I WILL SPEND THIS SNOWY DAY IN WRITING TO YOU ON THE NIGHT OF SEPTEMBER THIRTIETH THERE WAS THE MOST AWFUL THUNDERSTORM I EVER WITNESSED
7511-102420-0003.flac,FLASH AFTER FLASH OF THE MOST BLINDING LIGHTNING FOLLOWED BY DEAFENING PEALS OF THUNDER AND AS IT ECHOED FROM MOUNTAIN TO MOUNTAIN THE UPROAR WAS TERRIFYING I HAVE ALWAYS LOVED A STORM THE BEAT OF HAIL AND RAIN AND THE ROAR OF WIND
7511-102420-0004.flac,ALWAYS APPEAL TO ME BUT THERE WAS NEITHER WIND NOR RAIN JUST FLASH AND ROAR BEFORE THE ECHO DIED AWAY AMONG THE HILLS ANOTHER BOOMING REPORT WOULD SEEM TO SHIVER THE ATMOSPHERE AND SET ALL OUR TINWARE JANGLING
7511-102420-0005.flac,WE ARE CAMPED SO NEAR THE GREAT PINES THAT I WILL CONFESS I WAS POWERFULLY AFRAID HAD THE LIGHTNING STRUCK ONE OF THE BIG PINES THERE WOULD NOT HAVE BEEN ONE OF US LEFT I COULD HEAR MISSUS O'SHAUGHNESSY MURMURING HER PRAYERS WHEN THERE WAS A LULL
7511-102420-0006.flac,WE HAD GONE TO BED BUT I COULDN'T REMAIN THERE SO I SAT ON THE WAGON SEAT WITH JERRINE BESIDE ME SOMETHING STRUCK THE GUY ROPES OF THE TENT AND I WAS SO FRIGHTENED I WAS TOO WEAK TO CRY OUT I THOUGHT THE BIG TREE MUST HAVE FALLEN
7511-102420-0007.flac,IN THE LULLS OF THE STORM I COULD HEAR THE MEN'S VOICES HIGH AND EXCITED THEY TOO WERE UP IT SEEMED TO ME THAT THE STORM LASTED FOR HOURS BUT AT LAST IT MOVED OFF UP THE VALLEY THE FLASHES GREW TO BE A MERE GLIMMER
7511-102420-0008.flac,AND THE THUNDER MERE RUMBLING THE PINES BEGAN TO MOAN AND SOON A LITTLE BREEZE WHISTLED BY SO WE LAY DOWN AGAIN NEXT MORNING THE HORSES COULD NOT BE FOUND THE STORM HAD FRIGHTENED THEM AND THEY HAD TRIED TO GO HOME
7511-102420-0009.flac,THE MEN HAD TO FIND THEM AND AS IT TOOK MOST OF THE DAY WE HAD TO PUT OFF OUR HUNT WE WERE UP AND ABOUT NEXT MORNING IN THE FIRST FAINT GRAY LIGHT WHILE THE MEN FED GRAIN TO THE HORSES AND SADDLED THEM WE PREPARED A HASTY BREAKFAST
7511-102420-0010.flac,WE WERE OFF BEFORE IT WAS MORE THAN LIGHT ENOUGH FOR US TO SEE THE TRAIL DAWN IN THE MOUNTAINS HOW I WISH I COULD DESCRIBE IT TO YOU IF I COULD ONLY MAKE YOU FEEL THE KEEN BRACING AIR THE EXHILARATING CLIMB
7511-102420-0011.flac,GREENISH AMBER LIGHT AND A BLUE GRAY SKY FAR AHEAD OF US WE COULD SEE THE RED RIM ROCK OF A MOUNTAIN ABOVE TIMBER LINE THE FIRST RAYS OF THE SUN TURNED THE JAGGED PEAKS INTO GOLDEN POINTS OF A CROWN IN OKLAHOMA
7511-102420-0012.flac,EVEN AT THIS SEASON BUT HERE THERE ARE NO SONG BIRDS AND ONLY THE SNAPPING OF TWIGS AS OUR HORSES CLIMBED THE FROSTY TRAIL BROKE THE SILENCE WE HAD BEEN CAUTIONED NOT TO TALK BUT NEITHER MISSUS O'SHAUGHNESSY NOR I WANTED TO
7511-102420-0013.flac,THE SUN WAS WELL UP WHEN WE REACHED THE LITTLE PARK WHERE WE PICKETED OUR HORSES THEN CAME A LONG HARD CLIMB IT IS HARD CLIMBING AT THE BEST AND WHEN THERE IS A BIG GUN TO CARRY IT IS VERY HARD
7511-102420-0014.flac,THEN TOO WE HAD TO KEEP UP WITH THE MEN AND WE DIDN'T FIND THAT EASY TO DO AT LAST WE REACHED THE TOP AND SAT DOWN ON SOME BOULDERS TO REST A FEW MINUTES BEFORE WE STARTED DOWN TO THE HUNTING GROUND WHICH LAY IN A CUPLIKE VALLEY FAR BELOW US
7511-102420-0015.flac,WE COULD HEAR THE ROAR OF THE GROS VENTRE AS IT TUMBLED GRUMBLINGLY OVER ITS ROCKY BED TO OUR RIGHT ROSE MILE AFTER MILE OF RED CLIFFS AS THE LAST OF THE QUAKING ASP LEAVES HAVE FALLEN THERE WERE NO GOLDEN GROVES
7511-102420-0016.flac,IN THEIR PLACES STOOD SILVERY PATCHES AGAINST THE RED BACKGROUND OF THE CLIFFS HIGH OVERHEAD A TRIANGLE OF WILD GEESE HARROWED THE BLUE SKY I WAS PLUMB OUT OF BREATH BUT MEN WHO ARE MOST GALLANT ELSEWHERE ARE
7511-102420-0017.flac,ABSOLUTELY HEARTLESS ON A HUNT I WAS SCARCELY THROUGH PANTING BEFORE WE BEGAN TO DESCEND WE RECEIVED INSTRUCTIONS AS TO HOW WE SHOULD MOVE SO AS TO KEEP OUT OF RANGE OF EACH OTHER'S GUNS THEN MISTER HAYNES AND MYSELF STARTED ONE WAY
7511-102420-0018.flac,AND MISTER STRUBLE AND MISSUS O'SHAUGHNESSY THE OTHER WE WERE TO MEET WHERE THE VALLEY TERMINATED IN A BROAD PASS WE FELT SURE WE COULD GET A CHANCE AT WHAT ELK THERE MIGHT BE IN THE VALLEY WE WERE FOLLOWING FRESH TRACKS AND A LITTLE OF THE HUNTER'S ENTHUSIASM SEIZED ME
7511-102420-0019.flac,WE HAD NOT FOLLOWED THEM FAR WHEN THREE COWS AND A SPIKE CAME RUNNING OUT OF THE PINES A LITTLE AHEAD OF US INSTANTLY MISTER HAYNES'S GUN FLEW TO HIS SHOULDER AND A DEAFENING REPORT JARRED OUR EARS HE RAN FORWARD
7511-102420-0020.flac,BUT I STOOD STILL FASCINATED BY WHAT I SAW OUR SIDE OF THE VALLEY WAS BOUNDED BY A RIM OF ROCK OVER THE RIM WAS A SHEER WALL OF ROCK FOR TWO HUNDRED FEET TO WHERE THE GROS VENTRE WAS ANGRILY ROARING BELOW ON THE OTHER SIDE OF THE STREAM
7511-102420-0021.flac,ROSE THE RED CLIFFS WITH THEIR JAGGED CRAGS AT THE REPORT OF THE GUN TWO HUGE BLOCKS OF STONE ALMOST AS LARGE AS A HOUSE DETACHED THEMSELVES AND FELL AT THE SAME INSTANT ONE OF THE QUAKING ASP GROVES
7511-102420-0022.flac,BEGAN TO MOVE SLOWLY I COULDN'T BELIEVE MY EYES I SHUT THEM A MOMENT BUT WHEN I LOOKED THE GROVE WAS MOVING FASTER IT SLID SWIFTLY AND I COULD PLAINLY HEAR THE RATTLE OF STONES FALLING AGAINST STONES UNTIL WITH A MUFFLED ROAR
7511-102420-0023.flac,THE WHOLE HILLSIDE FELL INTO THE STREAM MISTER HAYNES CAME RUNNING BACK WHAT IS THE MATTER ARE YOU HURT WHY DIDN'T YOU SHOOT HE ASKED I WAVED MY HAND WEAKLY TOWARD WHERE THE GREAT MOUND OF TANGLED TREES AND EARTH BLOCKED THE WATER
7511-102420-0024.flac,NOT AN EARTHQUAKE YOU ARE AS WHITE AS A GHOST COME ON UP HERE AND SEE MY FINE ELK I SAT ON A LOG WATCHING HIM DRESS HIS ELK WE HAVE FOUND IT BEST NOT TO REMOVE THE SKIN
7511-102420-0025.flac,BUT THE ELK HAVE TO BE QUARTERED SO AS TO LOAD THEM ON TO A HORSE MISSUS O'SHAUGHNESSY AND MISTER STRUBLE CAME OUT OF THE WOODS JUST THEN THEY HAD SEEN A BIG BUNCH OF ELK HEADED BY A SPLENDID BULL BUT GOT NO SHOT AND THE ELK WENT OUT OF THE PASS
7511-102420-0026.flac,THEY HAD HEARD OUR SHOT AND CAME ACROSS TO SEE WHAT LUCK WHAT IVER IS THE MATTER WITH YE ASKED MISSUS O'SHAUGHNESSY MISTER HAYNES TOLD HER THEY HAD HEARD THE NOISE BUT HAD THOUGHT IT THUNDER MISTER HAYNES TOLD ME THAT IF I WOULD CHIRK UP
7511-102420-0027.flac,HE WOULD GIVE ME HIS ELK TEETH THOUGH I DON'T ADMIRE THEM THEY ARE CONSIDERED VALUABLE HOWEVER HIS ELK WAS A COW AND THEY DON'T HAVE AS NICE TEETH AS DO BULLS WE HAD LUNCH AND THE MEN COVERED THE ELK WITH PINE BOUGHS
7511-102420-0028.flac,TO KEEP THE CAMP ROBBERS FROM PECKING IT FULL OF HOLES NEXT DAY THE MEN WOULD COME WITH THE HORSES AND PACK IT IN TO CAMP WE ALL FELT REFRESHED SO WE STARTED ON THE TRAIL OF THOSE THAT GOT AWAY
7511-102420-0029.flac,FOR A WHILE WALKING WAS EASY AND WE MADE PRETTY GOOD TIME THEN WE HAD A ROCKY HILL TO GET OVER WE HAD TO USE CARE WHEN WE GOT INTO THE TIMBER THERE WERE MARSHY PLACES WHICH TRIED US SORELY
7511-102420-0030.flac,AND WINDFALL SO THICK THAT WE COULD HARDLY GET THROUGH WE WERE OBLIGED TO PICK OUR WAY CAREFULLY TO AVOID NOISE AND WE WERE ALL TOGETHER NOT HAVING COME TO A PLACE WHERE IT SEEMED BETTER TO SEPARATE
7511-102420-0031.flac,WE HAD ABOUT RESOLVED TO GO TO OUR HORSES WHEN WE HEARD A VOLLEY OF SHOTS THAT IS SOMEBODY BUNCH SHOOTING SAID MISTER STRUBLE THEY ARE IN BREWSTER LAKE PARK BY THE SOUND THAT MEANS THAT THE ELK WILL PASS HERE IN A SHORT TIME AND WE MAY GET A SHOT
7511-102420-0032.flac,THE ELK WILL BE HERE LONG BEFORE THE MEN SINCE THE MEN HAVE NO HORSES SO LET'S HURRY AND GET PLACED ALONG THE ONLY PLACE THEY CAN GET OUT WE'LL GET OUR LIMIT WE HASTILY SECRETED OURSELVES ALONG THE NARROW GORGE THROUGH WHICH THE ELK MUST PASS
7511-102420-0033.flac,WE WERE ALL ON ONE SIDE AND MISTER HAYNES SAID TO ME REST YOUR GUN ON THAT ROCK AND AIM AT THE FIRST RIB BACK OF THE SHOULDER IF YOU SHOOT HAPHAZARD YOU MAY CRIPPLE AN ELK AND LET IT GET AWAY TO DIE IN MISERY SO MAKE SURE WHEN YOU FIRE
7511-102420-0034.flac,IT DIDN'T SEEM A MINUTE BEFORE WE HEARD THE BEAT OF THEIR HOOFS AND A QUEER PANTING NOISE THAT I CAN'T DESCRIBE FIRST CAME A BEAUTIFUL THING WITH HIS HEAD HELD HIGH
7511-102420-0035.flac,HIS EYES WERE STARTLED AND HIS SHINING BLACK MANE SEEMED TO BRISTLE I HEARD THE REPORT OF GUNS AND HE TUMBLED IN A CONFUSED HEAP HE TRIED TO RISE BUT OTHERS COMING LEAPED OVER HIM AND KNOCKED HIM DOWN SOME MORE SHOTS
7511-102420-0036.flac,AND THOSE BEHIND TURNED AND WENT BACK THE WAY THEY HAD COME MISTER HAYNES SHOUTED TO ME SHOOT SHOOT WHY DON'T YOU SHOOT SO I FIRED MY KRAG BUT NEXT I FOUND MYSELF PICKING MYSELF UP
7511-102420-0037.flac,AND WONDERING WHO HAD STRUCK ME AND FOR WHAT I WAS SO DIZZY I COULD SCARCELY MOVE BUT I GOT DOWN TO WHERE THE OTHERS WERE EXCITEDLY ADMIRING THE TWO DEAD ELK THAT THEY SAID WERE THE VICTIMS OF MISSUS O'SHAUGHNESSY'S GUN
7511-102420-0038.flac,SHE WAS AS EXCITED AND DELIGHTED AS IF SHE HAD NEVER DECLARED SHE WOULD NOT KILL ANYTHING SURE IT'S MANY A MEAL THEY'LL MAKE FOR LITTLE HUNGRY MOUTHS SHE SAID SHE WAS RUBBING HER SHOULDER RUEFULLY
7511-102420-0039.flac,I THOUGHT OLD GOLIAR HAD HIT ME A BIFF WITH A BLACKTHORN SHILALEY SHE REMARKED MISTER HAYNES TURNED TO ME AND SAID YOU ARE A DANDY HUNTER YOU DIDN'T SHOOT AT ALL UNTIL AFTER THE ELK WERE GONE
7511-102420-0040.flac,AND THE WAY YOU HELD YOUR GUN IT IS A WONDER IT DIDN'T KNOCK YOUR HEAD OFF INSTEAD OF JUST SMASHING YOUR JAW THE MEN WORKED AS FAST AS THEY COULD AT THE ELK AND WE HELPED AS MUCH AS WE COULD BUT IT WAS DARK BEFORE WE REACHED CAMP
7511-102420-0041.flac,SUPPER WAS READY BUT I WENT TO BED AT ONCE THEY ALL THOUGHT IT WAS BECAUSE I WAS SO DISAPPOINTED BUT IT WAS BECAUSE I WAS SO STIFF AND SORE I COULD HARDLY MOVE AND SO TIRED I COULDN'T SLEEP NEXT MORNING MY JAW AND NECK WERE SO SWOLLEN
7511-102420-0042.flac,THAT I HATED ANY ONE TO SEE ME AND MY HEAD ACHED FOR TWO DAYS IT HAS BEEN SNOWING FOR A LONG TIME BUT CLYDE SAYS HE WILL TAKE ME HUNTING WHEN IT STOPS
7511-102420-0043.flac,AND GO BACK EMPTY HANDED AND PARTLY TO GET A REST FROM MISTER MURRY'S EVERLASTING ACCORDION MISTER MURRY IS AN OLD TIME ACQUAINTANCE OF MISSUS O'SHAUGHNESSY'S HE HAS A RANCH DOWN ON THE RIVER SOMEWHERE MISSUS O'SHAUGHNESSY HAS NOT SEEN HIM FOR YEARS
7511-102420-0044.flac,DIDN'T KNOW HE LIVED UP HERE HE HAD SEEN THE GAME WARDEN FROM WHOM SHE HAD PROCURED HER LICENSE AND SO HUNTED UP OUR CAMP HE IS AN ODD LOOKING INDIVIDUAL WITH SAD EYES AND A DROOPING MOUTH WHICH GIVES HIS FACE A MOST HOPELESS REPROACHFUL EXPRESSION
7511-102420-0045.flac,HIS NOSE HOWEVER SEEMS TO UPSET THE ORIGINAL PLAN FOR IT IS LONG AND THIN AND BENT SLIGHTLY TO ONE SIDE HIS NECK IS LONG AND HIS ADAM'S APPLE SEEMS UNCERTAIN AS TO WHERE IT BELONGS AT SUPPER JERRINE WATCHED IT
7511-102420-0046.flac,AS IF FASCINATED UNTIL I SENT HER FROM THE TABLE AND WENT OUT TO SPEAK TO HER ABOUT GAZING WHY MAMMA SHE SAID I HAD TO LOOK HE HAS SWALLOWED SOMETHING THAT WON'T GO EITHER UP OR DOWN AND I'M FRAID HE'LL CHOKE
7511-102420-0047.flac,ALTHOUGH I CAN'T BRAG ABOUT MISTER MURRY'S APPEARANCE I CAN ABOUT HIS TASTE FOR HE ADMIRES MISSUS O'SHAUGHNESSY IT SEEMS THAT IN YEARS GONE BY HE HAS MADE ATTEMPTS TO MARRY HER AS HE GOT UP FROM SUPPER THE FIRST NIGHT HE WAS WITH US HE SAID
7511-102420-0048.flac,MARY ELLEN I HAVE A REAL TREAT AND SURPRISE FOR YOU JUST WAIT A FEW MINUTES AN I'LL BET YOU'LL BE HAPPY WE TOOK OUR ACCUSTOMED PLACES AROUND THE FIRE WHILE MISTER MURRY HOBBLED HIS CAYUSE AND TOOK AN ODD LOOKING BUNDLE FROM HIS SADDLE
7511-102420-0049.flac,HE SEATED HIMSELF AND TOOK FROM THE BUNDLE AN ACCORDION HE SET IT UPON HIS KNEE AND BEGAN PULLING AND PUSHING ON IT HE DID WHAT MISTER STRUBLE SAID WAS DOLING A DOLEFUL TUNE EVERY ONE TOOK IT GOOD NATUREDLY
7511-102420-0050.flac,BUT WE HAVE TO LISTEN TO RUN NIGGER RUN AND THE OLD GRAY HOSS COME A TEARIN OUT THE WILDERNESS I'LL SING THEM TO YOU WHEN I COME TO DENVER
7511-102419-0000.flac,CAMP CLOUDCREST SEPTEMBER TWELFTH NINETEEN FOURTEEN DEAR MISSUS CONEY
7511-102419-0001.flac,BUT I'VE A CHANCE TO DAY SO I WILL NOT LET IT PASS UNUSED WE ARE IN THE LAST CAMP RIGHT ON THE HUNTING GROUND IN THE MIDST OF THE FRAY WE HAVE SAID GOOD BYE TO DEAR ELIZABETH AND I MUST TELL YOU ABOUT HER BECAUSE SHE REALLY COMES FIRST
7511-102419-0002.flac,TO BEGIN WITH THE MORNING WE LEFT THE HOLTS ELIZABETH SUGGESTED THAT WE THREE WOMEN RIDE IN THE BUCKBOARD SO I SEATED MYSELF ON A ROLL OF BEDDING IN THE BACK PART
7511-102419-0003.flac,THE SKY WAS CLEAR BLUE
7511-102419-0004.flac,THE MOUNTAINS ON ONE SIDE WERE CRESTED GREAT CRAGS AND PILES OF ROCK CROWNED THEM AS FAR AS WE COULD SEE TIMBER GREW ONLY ABOUT HALFWAY UP THE TRUNKS OF THE QUAKING ASPENS SHONE SILVERY IN THE EARLY SUNLIGHT AND THEIR LEAVES WERE SHIMMERING GOLD
7511-102419-0005.flac,AND THE STATELY PINES KEPT WHISPERING AND MURMURING IT ALMOST SEEMED AS IF THEY WERE CHIDING THE QUAKING ASPENS FOR BEING FRIVOLOUS ON THE OTHER SIDE OF THE ROAD LAY THE RIVER BORDERED BY WILLOWS AND GRASSY FLATS
7511-102419-0006.flac,THERE WERE MANY SMALL LAKES AND THE DUCKS AND GEESE WERE NOISILY ENJOYING THEMSELVES AMONG THE RUSHES AND WATER GRASSES BEYOND THE RIVER ROSE THE FOREST COVERED MOUNTAINS HILL UPON HILL ELIZABETH DRESSED WITH ESPECIAL CARE THAT MORNING
7511-102419-0007.flac,AND VERY PRETTY SHE LOOKED IN HER NEAT SHEPHERD'S PLAID SUIT AND NATTY LITTLE WHITE CANVAS HAT VERY SOON SHE SAID I HOPE NEITHER OF YOU WILL MISUNDERSTAND ME WHEN I TELL YOU THAT IF MY HOPES ARE REALIZED I WILL NOT RIDE WITH YOU MUCH LONGER
7511-102419-0008.flac,I NEVER SAW SUCH A COUNTRY AS THE WEST
7511-102419-0009.flac,AND I NEVER SAW SUCH PEOPLE YOU ARE JUST LIKE YOUR COUNTRY YOU HAVE FED ME CARED FOR ME AND BEFRIENDED ME A STRANGER
7511-102419-0010.flac,MISSUS O'SHAUGHNESSY SAID TUT TUT TIS NOTHING AT ALL WE'VE DONE TIS A COMFORT YOU'VE BEEN HASN'T SHE MISSUS STEWART I COULD HEARTILY AGREE AND ELIZABETH WENT ON THE WAY I HAVE BEEN RECEIVED AND THE WAY WE ALL TREATED MISSUS HOLT
